timestamps,TP9,AF7,AF8,TP10,Right AUX
1679759065.223,23.926,-38.086,-33.203,-23.926,0.000
1679759065.227,39.062,48.340,66.895,120.605,0.000
1679759065.231,30.273,57.129,91.797,118.164,0.000
1679759065.235,-14.160,-22.461,10.742,-40.527,0.000
1679759065.239,-37.598,-71.289,-77.637,-148.438,0.000
1679759065.242,-3.906,-17.578,-44.922,-62.012,0.000
1679759065.246,27.344,52.246,49.805,78.125,0.000
1679759065.250,12.207,55.176,76.172,83.496,0.000
1679759065.254,-22.461,-7.812,-5.371,-41.016,0.000
1679759065.258,-19.043,-80.078,-90.820,-129.883,0.000
1679759065.262,7.812,-64.941,-53.711,-61.523,0.000
1679759065.266,35.645,31.250,46.387,77.148,0.000
1679759065.270,33.203,74.707,85.938,104.980,0.000
1679759065.274,-20.020,5.371,18.555,-30.762,0.000
1679759065.278,-44.922,-74.707,-83.008,-158.203,0.000
1679759065.282,-3.906,-60.059,-74.707,-98.145,0.000
1679759065.285,38.086,10.742,32.715,66.406,0.000
1679759065.289,37.598,77.148,93.262,114.746,0.000
1679759065.293,7.812,41.016,25.391,3.906,0.000
1679759065.297,-12.207,-59.570,-84.473,-125.977,0.000
1679759065.301,-7.812,-77.148,-86.914,-109.375,0.000
1679759065.305,17.090,-12.207,11.719,29.297,0.000
1679759065.309,33.203,42.969,83.984,119.629,0.000
1679759065.313,7.812,23.926,40.527,37.598,0.000
1679759065.317,-23.438,-51.758,-61.523,-106.934,0.000
1679759065.321,-8.789,-76.660,-86.914,-109.863,0.000
1679759065.325,11.230,-17.090,-2.930,12.695,0.000
1679759065.328,4.395,49.316,77.637,98.633,0.000
1679759065.332,-2.441,29.297,41.016,39.062,0.000
1679759065.336,-16.602,-43.945,-61.523,-102.539,0.000
1679759065.340,-27.344,-79.590,-96.191,-142.090,0.000
1679759065.344,-12.695,-35.645,-20.508,-26.367,0.000
1679759065.348,8.789,49.316,77.148,90.332,0.000
1679759065.352,-4.883,43.945,59.082,49.316,0.000
1679759065.356,-25.879,-55.176,-47.363,-86.426,0.000
1679759065.360,-21.484,-110.352,-99.609,-126.953,0.000
1679759065.364,1.953,-44.434,-35.156,-20.996,0.000
1679759065.368,22.461,39.551,56.641,99.609,0.000
1679759065.371,-0.977,44.434,59.570,72.754,0.000
1679759065.375,-33.691,-17.090,-22.949,-68.359,0.000
