Attention,Meditation,Low-Alpha,Hight-Alpha,Low-Beta,High Beta,Low-Gamma,Mid-Gamma,Raw-Value,Delta,Theta,Class
66,41,5808,10331,21586,7207,4031,2465,129,155625,106874,1
77,38,3498,5124,1250,3122,1580,483,112,315425,23622,1
77,38,3498,5124,1250,3122,1580,483,68,315425,23622,1
77,38,3498,5124,1250,3122,1580,483,76,315425,23622,1
77,38,3498,5124,1250,3122,1580,483,55,315425,23622,1
77,38,3498,5124,1250,3122,1580,483,93,315425,23622,1
77,38,3498,5124,1250,3122,1580,483,28,315425,23622,1
77,38,3498,5124,1250,3122,1580,483,77,315425,23622,1
77,38,3498,5124,1250,3122,1580,483,51,315425,23622,1
77,38,3498,5124,1250,3122,1580,483,209,315425,23622,1
77,38,3498,5124,1250,3122,1580,483,76,315425,23622,1
77,38,3498,5124,1250,3122,1580,483,77,315425,23622,1
77,38,3498,5124,1250,3122,1580,483,21,315425,23622,1
77,38,3498,5124,1250,3122,1580,483,28,315425,23622,1
77,38,3498,5124,1250,3122,1580,483,77,315425,23622,1
77,38,3498,5124,1250,3122,1580,483,51,315425,23622,1
77,38,3498,5124,1250,3122,1580,483,88,315425,23622,1
77,38,3498,5124,1250,3122,1580,483,-8,315425,23622,1
77,38,3498,5124,1250,3122,1580,483,36,315425,23622,1
77,38,3498,5124,1250,3122,1580,483,24,315425,23622,1
77,38,3498,5124,1250,3122,1580,483,28,315425,23622,1
77,38,3498,5124,1250,3122,1580,483,66,315425,23622,1
77,38,3498,5124,1250,3122,1580,483,61,315425,23622,1
77,38,3498,5124,1250,3122,1580,483,43,315425,23622,1
77,38,3498,5124,1250,3122,1580,483,18,315425,23622,1
77,38,3498,5124,1250,3122,1580,483,32,315425,23622,1
77,38,3498,5124,1250,3122,1580,483,132,315425,23622,1
77,38,3498,5124,1250,3122,1580,483,73,315425,23622,1
77,38,3498,5124,1250,3122,1580,483,81,315425,23622,1
78,44,5976,17593,2729,10637,10821,1891,101,28759,20428,1
78,44,5976,17593,2729,10637,10821,1891,55,28759,20428,1
78,44,5976,17593,2729,10637,10821,1891,57,28759,20428,1
78,44,5976,17593,2729,10637,10821,1891,41,28759,20428,1
78,44,5976,17593,2729,10637,10821,1891,88,28759,20428,1
78,44,5976,17593,2729,10637,10821,1891,120,28759,20428,1
78,44,5976,17593,2729,10637,10821,1891,50,28759,20428,1
78,44,5976,17593,2729,10637,10821,1891,33,28759,20428,1
78,44,5976,17593,2729,10637,10821,1891,36,28759,20428,1
78,44,5976,17593,2729,10637,10821,1891,38,28759,20428,1
78,44,5976,17593,2729,10637,10821,1891,76,28759,20428,1
78,44,5976,17593,2729,10637,10821,1891,144,28759,20428,1
78,44,5976,17593,2729,10637,10821,1891,10,28759,20428,1
78,44,5976,17593,2729,10637,10821,1891,-27,28759,20428,1
78,44,5976,17593,2729,10637,10821,1891,-19,28759,20428,1
78,44,5976,17593,2729,10637,10821,1891,-1,28759,20428,1
78,44,5976,17593,2729,10637,10821,1891,28,28759,20428,1
78,44,5976,17593,2729,10637,10821,1891,35,28759,20428,1
78,44,5976,17593,2729,10637,10821,1891,40,28759,20428,1
78,44,5976,17593,2729,10637,10821,1891,54,28759,20428,1
78,44,5976,17593,2729,10637,10821,1891,23,28759,20428,1
78,44,5976,17593,2729,10637,10821,1891,77,28759,20428,1
78,44,5976,17593,2729,10637,10821,1891,64,28759,20428,1
78,44,5976,17593,2729,10637,10821,1891,67,28759,20428,1
78,44,5976,17593,2729,10637,10821,1891,52,28759,20428,1
78,44,5976,17593,2729,10637,10821,1891,57,28759,20428,1
78,44,5976,17593,2729,10637,10821,1891,52,28759,20428,1
84,40,4728,2306,1513,2712,1264,382,21,88742,7268,1
84,40,4728,2306,1513,2712,1264,382,64,88742,7268,1
84,40,4728,2306,1513,2712,1264,382,37,88742,7268,1
84,40,4728,2306,1513,2712,1264,382,50,88742,7268,1
84,40,4728,2306,1513,2712,1264,382,51,88742,7268,1
84,40,4728,2306,1513,2712,1264,382,55,88742,7268,1
84,40,4728,2306,1513,2712,1264,382,44,88742,7268,1
84,40,4728,2306,1513,2712,1264,382,82,88742,7268,1
84,40,4728,2306,1513,2712,1264,382,42,88742,7268,1
84,40,4728,2306,1513,2712,1264,382,8,88742,7268,1
84,40,4728,2306,1513,2712,1264,382,33,88742,7268,1
84,40,4728,2306,1513,2712,1264,382,49,88742,7268,1
84,40,4728,2306,1513,2712,1264,382,50,88742,7268,1
84,40,4728,2306,1513,2712,1264,382,6,88742,7268,1
84,40,4728,2306,1513,2712,1264,382,8,88742,7268,1
84,40,4728,2306,1513,2712,1264,382,34,88742,7268,1
84,40,4728,2306,1513,2712,1264,382,132,88742,7268,1
84,40,4728,2306,1513,2712,1264,382,309,88742,7268,1
84,40,4728,2306,1513,2712,1264,382,329,88742,7268,1
84,40,4728,2306,1513,2712,1264,382,352,88742,7268,1
84,40,4728,2306,1513,2712,1264,382,51,88742,7268,1
84,40,4728,2306,1513,2712,1264,382,-261,88742,7268,1
84,40,4728,2306,1513,2712,1264,382,-185,88742,7268,1
84,40,4728,2306,1513,2712,1264,382,-66,88742,7268,1
84,40,4728,2306,1513,2712,1264,382,-28,88742,7268,1
84,40,4728,2306,1513,2712,1264,382,67,88742,7268,1
84,40,4728,2306,1513,2712,1264,382,105,88742,7268,1
84,40,4728,2306,1513,2712,1264,382,84,88742,7268,1
84,40,4728,2306,1513,2712,1264,382,17,88742,7268,1
84,40,4728,2306,1513,2712,1264,382,80,88742,7268,1
77,50,12606,2435,5616,1623,2156,1068,43,248950,32727,1
77,50,12606,2435,5616,1623,2156,1068,25,248950,32727,1
77,50,12606,2435,5616,1623,2156,1068,41,248950,32727,1
77,50,12606,2435,5616,1623,2156,1068,60,248950,32727,1
77,50,12606,2435,5616,1623,2156,1068,50,248950,32727,1
77,50,12606,2435,5616,1623,2156,1068,66,248950,32727,1
77,50,12606,2435,5616,1623,2156,1068,42,248950,32727,1
77,50,12606,2435,5616,1623,2156,1068,6,248950,32727,1
77,50,12606,2435,5616,1623,2156,1068,72,248950,32727,1
77,50,12606,2435,5616,1623,2156,1068,75,248950,32727,1
77,50,12606,2435,5616,1623,2156,1068,92,248950,32727,1
77,50,12606,2435,5616,1623,2156,1068,26,248950,32727,1
77,50,12606,2435,5616,1623,2156,1068,-9,248950,32727,1
77,50,12606,2435,5616,1623,2156,1068,93,248950,32727,1
77,50,12606,2435,5616,1623,2156,1068,91,248950,32727,1
77,50,12606,2435,5616,1623,2156,1068,74,248950,32727,1
77,50,12606,2435,5616,1623,2156,1068,-37,248950,32727,1
77,50,12606,2435,5616,1623,2156,1068,139,248950,32727,1
77,50,12606,2435,5616,1623,2156,1068,-5,248950,32727,1
77,50,12606,2435,5616,1623,2156,1068,84,248950,32727,1
77,50,12606,2435,5616,1623,2156,1068,86,248950,32727,1
77,50,12606,2435,5616,1623,2156,1068,-45,248950,32727,1
77,50,12606,2435,5616,1623,2156,1068,5,248950,32727,1
77,50,12606,2435,5616,1623,2156,1068,84,248950,32727,1
77,50,12606,2435,5616,1623,2156,1068,44,248950,32727,1
77,50,12606,2435,5616,1623,2156,1068,50,248950,32727,1
77,50,12606,2435,5616,1623,2156,1068,13,248950,32727,1
77,50,12606,2435,5616,1623,2156,1068,240,248950,32727,1
77,50,12606,2435,5616,1623,2156,1068,214,248950,32727,1
91,51,20553,12271,25538,17916,26568,6657,54,67277,37241,1
91,51,20553,12271,25538,17916,26568,6657,44,67277,37241,1
91,51,20553,12271,25538,17916,26568,6657,24,67277,37241,1
91,51,20553,12271,25538,17916,26568,6657,38,67277,37241,1
91,51,20553,12271,25538,17916,26568,6657,12,67277,37241,1
91,51,20553,12271,25538,17916,26568,6657,17,67277,37241,1
91,51,20553,12271,25538,17916,26568,6657,103,67277,37241,1
91,51,20553,12271,25538,17916,26568,6657,26,67277,37241,1
91,51,20553,12271,25538,17916,26568,6657,37,67277,37241,1
91,51,20553,12271,25538,17916,26568,6657,41,67277,37241,1
91,51,20553,12271,25538,17916,26568,6657,13,67277,37241,1
91,51,20553,12271,25538,17916,26568,6657,87,67277,37241,1
91,51,20553,12271,25538,17916,26568,6657,53,67277,37241,1
91,51,20553,12271,25538,17916,26568,6657,-2,67277,37241,1
91,51,20553,12271,25538,17916,26568,6657,26,67277,37241,1
91,51,20553,12271,25538,17916,26568,6657,92,67277,37241,1
91,51,20553,12271,25538,17916,26568,6657,105,67277,37241,1
91,51,20553,12271,25538,17916,26568,6657,99,67277,37241,1
91,51,20553,12271,25538,17916,26568,6657,28,67277,37241,1
91,51,20553,12271,25538,17916,26568,6657,17,67277,37241,1
91,51,20553,12271,25538,17916,26568,6657,59,67277,37241,1
91,51,20553,12271,25538,17916,26568,6657,103,67277,37241,1
91,51,20553,12271,25538,17916,26568,6657,35,67277,37241,1
91,51,20553,12271,25538,17916,26568,6657,91,67277,37241,1
91,51,20553,12271,25538,17916,26568,6657,56,67277,37241,1
91,51,20553,12271,25538,17916,26568,6657,-45,67277,37241,1
91,51,20553,12271,25538,17916,26568,6657,34,67277,37241,1
91,51,20553,12271,25538,17916,26568,6657,-29,67277,37241,1
84,43,7464,17184,18139,15645,7705,24751,22,107670,81070,1
84,43,7464,17184,18139,15645,7705,24751,23,107670,81070,1
84,43,7464,17184,18139,15645,7705,24751,81,107670,81070,1
84,43,7464,17184,18139,15645,7705,24751,65,107670,81070,1
84,43,7464,17184,18139,15645,7705,24751,-44,107670,81070,1
84,43,7464,17184,18139,15645,7705,24751,92,107670,81070,1
84,43,7464,17184,18139,15645,7705,24751,38,107670,81070,1
84,43,7464,17184,18139,15645,7705,24751,3,107670,81070,1
84,43,7464,17184,18139,15645,7705,24751,55,107670,81070,1
84,43,7464,17184,18139,15645,7705,24751,22,107670,81070,1
84,43,7464,17184,18139,15645,7705,24751,-56,107670,81070,1
84,43,7464,17184,18139,15645,7705,24751,51,107670,81070,1
84,43,7464,17184,18139,15645,7705,24751,28,107670,81070,1
84,43,7464,17184,18139,15645,7705,24751,25,107670,81070,1
84,43,7464,17184,18139,15645,7705,24751,117,107670,81070,1
84,43,7464,17184,18139,15645,7705,24751,42,107670,81070,1
84,43,7464,17184,18139,15645,7705,24751,37,107670,81070,1
84,43,7464,17184,18139,15645,7705,24751,74,107670,81070,1
84,43,7464,17184,18139,15645,7705,24751,90,107670,81070,1
84,43,7464,17184,18139,15645,7705,24751,438,107670,81070,1
84,43,7464,17184,18139,15645,7705,24751,452,107670,81070,1
84,43,7464,17184,18139,15645,7705,24751,311,107670,81070,1
84,43,7464,17184,18139,15645,7705,24751,-59,107670,81070,1
84,43,7464,17184,18139,15645,7705,24751,-238,107670,81070,1
84,43,7464,17184,18139,15645,7705,24751,-311,107670,81070,1
84,43,7464,17184,18139,15645,7705,24751,-262,107670,81070,1
84,43,7464,17184,18139,15645,7705,24751,5,107670,81070,1
84,43,7464,17184,18139,15645,7705,24751,32,107670,81070,1
84,43,7464,17184,18139,15645,7705,24751,80,107670,81070,1
84,43,7464,17184,18139,15645,7705,24751,61,107670,81070,1
84,43,7464,17184,18139,15645,7705,24751,117,107670,81070,1
84,43,7464,17184,18139,15645,7705,24751,103,107670,81070,1
60,34,9235,3247,9185,3137,2204,1642,137,246179,57783,1
60,34,9235,3247,9185,3137,2204,1642,106,246179,57783,1
60,34,9235,3247,9185,3137,2204,1642,60,246179,57783,1
60,34,9235,3247,9185,3137,2204,1642,35,246179,57783,1
60,34,9235,3247,9185,3137,2204,1642,17,246179,57783,1
60,34,9235,3247,9185,3137,2204,1642,61,246179,57783,1
60,34,9235,3247,9185,3137,2204,1642,54,246179,57783,1
60,34,9235,3247,9185,3137,2204,1642,74,246179,57783,1
60,34,9235,3247,9185,3137,2204,1642,20,246179,57783,1
60,34,9235,3247,9185,3137,2204,1642,38,246179,57783,1
60,34,9235,3247,9185,3137,2204,1642,86,246179,57783,1
60,34,9235,3247,9185,3137,2204,1642,166,246179,57783,1
60,34,9235,3247,9185,3137,2204,1642,-8,246179,57783,1
60,34,9235,3247,9185,3137,2204,1642,38,246179,57783,1
60,34,9235,3247,9185,3137,2204,1642,1,246179,57783,1
60,34,9235,3247,9185,3137,2204,1642,-2,246179,57783,1
60,34,9235,3247,9185,3137,2204,1642,48,246179,57783,1
60,34,9235,3247,9185,3137,2204,1642,9,246179,57783,1
60,34,9235,3247,9185,3137,2204,1642,86,246179,57783,1
60,34,9235,3247,9185,3137,2204,1642,146,246179,57783,1
60,34,9235,3247,9185,3137,2204,1642,38,246179,57783,1
60,34,9235,3247,9185,3137,2204,1642,-53,246179,57783,1
60,34,9235,3247,9185,3137,2204,1642,17,246179,57783,1
60,34,9235,3247,9185,3137,2204,1642,64,246179,57783,1
60,34,9235,3247,9185,3137,2204,1642,84,246179,57783,1
60,34,9235,3247,9185,3137,2204,1642,10,246179,57783,1
60,34,9235,3247,9185,3137,2204,1642,75,246179,57783,1
60,34,9235,3247,9185,3137,2204,1642,49,246179,57783,1
60,34,9235,3247,9185,3137,2204,1642,12,246179,57783,1
60,34,9235,3247,9185,3137,2204,1642,-71,246179,57783,1
60,34,9235,3247,9185,3137,2204,1642,-27,246179,57783,1
78,24,3104,5719,8829,5345,8647,1022,92,99033,47552,1
78,24,3104,5719,8829,5345,8647,1022,5,99033,47552,1
78,24,3104,5719,8829,5345,8647,1022,39,99033,47552,1
78,24,3104,5719,8829,5345,8647,1022,32,99033,47552,1
78,24,3104,5719,8829,5345,8647,1022,-41,99033,47552,1
78,24,3104,5719,8829,5345,8647,1022,113,99033,47552,1
78,24,3104,5719,8829,5345,8647,1022,61,99033,47552,1
78,24,3104,5719,8829,5345,8647,1022,17,99033,47552,1
78,24,3104,5719,8829,5345,8647,1022,20,99033,47552,1
78,24,3104,5719,8829,5345,8647,1022,65,99033,47552,1
78,24,3104,5719,8829,5345,8647,1022,13,99033,47552,1
78,24,3104,5719,8829,5345,8647,1022,113,99033,47552,1
78,24,3104,5719,8829,5345,8647,1022,105,99033,47552,1
78,24,3104,5719,8829,5345,8647,1022,99,99033,47552,1
78,24,3104,5719,8829,5345,8647,1022,20,99033,47552,1
78,24,3104,5719,8829,5345,8647,1022,96,99033,47552,1
78,24,3104,5719,8829,5345,8647,1022,21,99033,47552,1
78,24,3104,5719,8829,5345,8647,1022,1,99033,47552,1
78,24,3104,5719,8829,5345,8647,1022,56,99033,47552,1
78,24,3104,5719,8829,5345,8647,1022,58,99033,47552,1
78,24,3104,5719,8829,5345,8647,1022,-5,99033,47552,1
78,24,3104,5719,8829,5345,8647,1022,97,99033,47552,1
78,24,3104,5719,8829,5345,8647,1022,56,99033,47552,1
78,24,3104,5719,8829,5345,8647,1022,22,99033,47552,1
78,24,3104,5719,8829,5345,8647,1022,24,99033,47552,1
78,24,3104,5719,8829,5345,8647,1022,42,99033,47552,1
78,24,3104,5719,8829,5345,8647,1022,52,99033,47552,1
78,24,3104,5719,8829,5345,8647,1022,-6,99033,47552,1
78,24,3104,5719,8829,5345,8647,1022,-8,99033,47552,1
78,26,9674,21204,15698,17605,7512,5566,41,20906,22652,1
78,26,9674,21204,15698,17605,7512,5566,117,20906,22652,1
78,26,9674,21204,15698,17605,7512,5566,-17,20906,22652,1
78,26,9674,21204,15698,17605,7512,5566,160,20906,22652,1
78,26,9674,21204,15698,17605,7512,5566,-3,20906,22652,1
78,26,9674,21204,15698,17605,7512,5566,-77,20906,22652,1
78,26,9674,21204,15698,17605,7512,5566,48,20906,22652,1
78,26,9674,21204,15698,17605,7512,5566,36,20906,22652,1
78,26,9674,21204,15698,17605,7512,5566,170,20906,22652,1
78,26,9674,21204,15698,17605,7512,5566,129,20906,22652,1
78,26,9674,21204,15698,17605,7512,5566,144,20906,22652,1
78,26,9674,21204,15698,17605,7512,5566,154,20906,22652,1
78,26,9674,21204,15698,17605,7512,5566,152,20906,22652,1
78,26,9674,21204,15698,17605,7512,5566,44,20906,22652,1
78,26,9674,21204,15698,17605,7512,5566,4,20906,22652,1
78,26,9674,21204,15698,17605,7512,5566,59,20906,22652,1
78,26,9674,21204,15698,17605,7512,5566,68,20906,22652,1
78,26,9674,21204,15698,17605,7512,5566,38,20906,22652,1
78,26,9674,21204,15698,17605,7512,5566,60,20906,22652,1
78,26,9674,21204,15698,17605,7512,5566,-34,20906,22652,1
78,26,9674,21204,15698,17605,7512,5566,58,20906,22652,1
78,26,9674,21204,15698,17605,7512,5566,83,20906,22652,1
78,26,9674,21204,15698,17605,7512,5566,100,20906,22652,1
78,26,9674,21204,15698,17605,7512,5566,129,20906,22652,1
78,26,9674,21204,15698,17605,7512,5566,201,20906,22652,1
78,26,9674,21204,15698,17605,7512,5566,164,20906,22652,1
78,26,9674,21204,15698,17605,7512,5566,66,20906,22652,1
78,26,9674,21204,15698,17605,7512,5566,34,20906,22652,1
78,26,9674,21204,15698,17605,7512,5566,54,20906,22652,1
78,26,9674,21204,15698,17605,7512,5566,12,20906,22652,1
63,27,29703,18236,19553,15535,6084,4262,50,473155,149323,1
63,27,29703,18236,19553,15535,6084,4262,24,473155,149323,1
63,27,29703,18236,19553,15535,6084,4262,-6,473155,149323,1
63,27,29703,18236,19553,15535,6084,4262,56,473155,149323,1
63,27,29703,18236,19553,15535,6084,4262,72,473155,149323,1
63,27,29703,18236,19553,15535,6084,4262,88,473155,149323,1
63,27,29703,18236,19553,15535,6084,4262,45,473155,149323,1
63,27,29703,18236,19553,15535,6084,4262,67,473155,149323,1
63,27,29703,18236,19553,15535,6084,4262,41,473155,149323,1
63,27,29703,18236,19553,15535,6084,4262,51,473155,149323,1
63,27,29703,18236,19553,15535,6084,4262,18,473155,149323,1
63,27,29703,18236,19553,15535,6084,4262,55,473155,149323,1
63,27,29703,18236,19553,15535,6084,4262,75,473155,149323,1
63,27,29703,18236,19553,15535,6084,4262,59,473155,149323,1
63,27,29703,18236,19553,15535,6084,4262,33,473155,149323,1
63,27,29703,18236,19553,15535,6084,4262,84,473155,149323,1
63,27,29703,18236,19553,15535,6084,4262,83,473155,149323,1
63,27,29703,18236,19553,15535,6084,4262,25,473155,149323,1
63,27,29703,18236,19553,15535,6084,4262,214,473155,149323,1
63,27,29703,18236,19553,15535,6084,4262,37,473155,149323,1
63,27,29703,18236,19553,15535,6084,4262,40,473155,149323,1
63,27,29703,18236,19553,15535,6084,4262,49,473155,149323,1
63,27,29703,18236,19553,15535,6084,4262,5,473155,149323,1
63,27,29703,18236,19553,15535,6084,4262,-10,473155,149323,1
63,27,29703,18236,19553,15535,6084,4262,53,473155,149323,1
63,27,29703,18236,19553,15535,6084,4262,-6,473155,149323,1
63,27,29703,18236,19553,15535,6084,4262,17,473155,149323,1
63,27,29703,18236,19553,15535,6084,4262,118,473155,149323,1
63,27,29703,18236,19553,15535,6084,4262,74,473155,149323,1
75,30,13222,14791,12105,11055,5181,5250,18,781112,77721,1
75,30,13222,14791,12105,11055,5181,5250,602,781112,77721,1
75,30,13222,14791,12105,11055,5181,5250,437,781112,77721,1
75,30,13222,14791,12105,11055,5181,5250,180,781112,77721,1
75,30,13222,14791,12105,11055,5181,5250,-382,781112,77721,1
75,30,13222,14791,12105,11055,5181,5250,-409,781112,77721,1
75,30,13222,14791,12105,11055,5181,5250,-184,781112,77721,1
75,30,13222,14791,12105,11055,5181,5250,-78,781112,77721,1
75,30,13222,14791,12105,11055,5181,5250,-21,781112,77721,1
75,30,13222,14791,12105,11055,5181,5250,43,781112,77721,1
75,30,13222,14791,12105,11055,5181,5250,93,781112,77721,1
75,30,13222,14791,12105,11055,5181,5250,77,781112,77721,1
75,30,13222,14791,12105,11055,5181,5250,37,781112,77721,1
75,30,13222,14791,12105,11055,5181,5250,65,781112,77721,1
75,30,13222,14791,12105,11055,5181,5250,59,781112,77721,1
75,30,13222,14791,12105,11055,5181,5250,69,781112,77721,1
75,30,13222,14791,12105,11055,5181,5250,52,781112,77721,1
75,30,13222,14791,12105,11055,5181,5250,100,781112,77721,1
75,30,13222,14791,12105,11055,5181,5250,82,781112,77721,1
75,30,13222,14791,12105,11055,5181,5250,58,781112,77721,1
75,30,13222,14791,12105,11055,5181,5250,54,781112,77721,1
75,30,13222,14791,12105,11055,5181,5250,73,781112,77721,1
75,30,13222,14791,12105,11055,5181,5250,41,781112,77721,1
75,30,13222,14791,12105,11055,5181,5250,64,781112,77721,1
75,30,13222,14791,12105,11055,5181,5250,102,781112,77721,1
75,30,13222,14791,12105,11055,5181,5250,100,781112,77721,1
75,30,13222,14791,12105,11055,5181,5250,87,781112,77721,1
75,30,13222,14791,12105,11055,5181,5250,9,781112,77721,1
75,30,13222,14791,12105,11055,5181,5250,-1,781112,77721,1
75,30,13222,14791,12105,11055,5181,5250,-20,781112,77721,1
75,30,13222,14791,12105,11055,5181,5250,24,781112,77721,1
75,30,13222,14791,12105,11055,5181,5250,16,781112,77721,1
77,43,6610,4738,4165,3346,958,1584,55,287841,15842,1
77,43,6610,4738,4165,3346,958,1584,64,287841,15842,1
77,43,6610,4738,4165,3346,958,1584,70,287841,15842,1
77,43,6610,4738,4165,3346,958,1584,51,287841,15842,1
77,43,6610,4738,4165,3346,958,1584,80,287841,15842,1
77,43,6610,4738,4165,3346,958,1584,68,287841,15842,1
77,43,6610,4738,4165,3346,958,1584,70,287841,15842,1
77,43,6610,4738,4165,3346,958,1584,80,287841,15842,1
77,43,6610,4738,4165,3346,958,1584,128,287841,15842,1
77,43,6610,4738,4165,3346,958,1584,365,287841,15842,1
77,43,6610,4738,4165,3346,958,1584,408,287841,15842,1
77,43,6610,4738,4165,3346,958,1584,162,287841,15842,1
77,43,6610,4738,4165,3346,958,1584,69,287841,15842,1
77,43,6610,4738,4165,3346,958,1584,-233,287841,15842,1
77,43,6610,4738,4165,3346,958,1584,-314,287841,15842,1
77,43,6610,4738,4165,3346,958,1584,-295,287841,15842,1
77,43,6610,4738,4165,3346,958,1584,-156,287841,15842,1
77,43,6610,4738,4165,3346,958,1584,-14,287841,15842,1
77,43,6610,4738,4165,3346,958,1584,40,287841,15842,1
77,43,6610,4738,4165,3346,958,1584,84,287841,15842,1
77,43,6610,4738,4165,3346,958,1584,67,287841,15842,1
77,43,6610,4738,4165,3346,958,1584,40,287841,15842,1
77,43,6610,4738,4165,3346,958,1584,74,287841,15842,1
77,43,6610,4738,4165,3346,958,1584,54,287841,15842,1
77,43,6610,4738,4165,3346,958,1584,81,287841,15842,1
77,43,6610,4738,4165,3346,958,1584,89,287841,15842,1
77,43,6610,4738,4165,3346,958,1584,85,287841,15842,1
77,43,6610,4738,4165,3346,958,1584,76,287841,15842,1
77,43,6610,4738,4165,3346,958,1584,16,287841,15842,1
77,43,6610,4738,4165,3346,958,1584,64,287841,15842,1
77,43,6610,4738,4165,3346,958,1584,57,287841,15842,1
77,43,6610,4738,4165,3346,958,1584,59,287841,15842,1
77,43,6610,4738,4165,3346,958,1584,27,287841,15842,1
38,40,76297,21138,3373,8178,2440,2627,87,74303,190628,1
38,40,76297,21138,3373,8178,2440,2627,41,74303,190628,1
38,40,76297,21138,3373,8178,2440,2627,45,74303,190628,1
38,40,76297,21138,3373,8178,2440,2627,44,74303,190628,1
38,40,76297,21138,3373,8178,2440,2627,34,74303,190628,1
38,40,76297,21138,3373,8178,2440,2627,33,74303,190628,1
38,40,76297,21138,3373,8178,2440,2627,39,74303,190628,1
38,40,76297,21138,3373,8178,2440,2627,89,74303,190628,1
38,40,76297,21138,3373,8178,2440,2627,75,74303,190628,1
38,40,76297,21138,3373,8178,2440,2627,52,74303,190628,1
38,40,76297,21138,3373,8178,2440,2627,19,74303,190628,1
38,40,76297,21138,3373,8178,2440,2627,1,74303,190628,1
38,40,76297,21138,3373,8178,2440,2627,22,74303,190628,1
38,40,76297,21138,3373,8178,2440,2627,42,74303,190628,1
38,40,76297,21138,3373,8178,2440,2627,82,74303,190628,1
38,40,76297,21138,3373,8178,2440,2627,91,74303,190628,1
38,40,76297,21138,3373,8178,2440,2627,-58,74303,190628,1
38,40,76297,21138,3373,8178,2440,2627,8,74303,190628,1
38,40,76297,21138,3373,8178,2440,2627,43,74303,190628,1
38,40,76297,21138,3373,8178,2440,2627,26,74303,190628,1
38,40,76297,21138,3373,8178,2440,2627,85,74303,190628,1
38,40,76297,21138,3373,8178,2440,2627,145,74303,190628,1
38,40,76297,21138,3373,8178,2440,2627,65,74303,190628,1
