timestamps,TP9,AF7,AF8,TP10,Right AUX
1680449785.025,325.684,-34.180,-30.273,-972.168,0.000
1680449785.029,125.977,-43.945,-25.879,-1000.000,0.000
1680449785.033,-365.234,-25.879,-27.344,-932.129,0.000
1680449785.037,-492.188,-38.086,-27.344,-1000.000,0.000
1680449785.041,64.453,-68.848,-8.789,-639.648,0.000
1680449785.045,886.230,4.395,-8.789,787.109,0.000
1680449785.048,837.402,-17.578,-23.926,-969.727,0.000
1680449785.052,97.656,-60.547,-24.902,909.668,0.000
1680449785.056,-222.168,-37.598,-30.762,981.934,0.000
1680449785.060,169.434,-42.969,-32.715,970.703,0.000
1680449785.064,650.879,-35.645,-34.668,954.102,0.000
1680449785.068,520.508,-20.996,-30.273,928.223,0.000
1680449785.072,-51.270,-41.992,-25.391,-930.176,0.000
1680449785.076,-723.633,-114.746,-33.691,36.621,0.000
1680449785.080,-720.215,-83.008,-40.527,-1000.000,0.000
1680449785.084,418.945,64.941,-21.484,-137.695,0.000
1680449785.088,863.281,38.086,-15.625,995.605,0.000
1680449785.091,173.340,-44.434,-34.180,-932.129,0.000
1680449785.095,-521.484,-89.844,-30.273,289.062,0.000
1680449785.099,-712.402,-93.750,-25.391,-1000.000,0.000
1680449785.103,48.828,-7.324,-32.715,-563.965,0.000
1680449785.107,763.184,29.785,-39.062,853.516,0.000
1680449785.111,325.684,14.160,-36.133,989.746,0.000
1680449785.115,-273.926,-16.602,-34.668,929.688,0.000
1680449785.119,-446.777,-85.938,-34.180,-29.785,0.000
1680449785.123,-252.441,-97.168,-31.738,-1000.000,0.000
1680449785.127,306.641,12.207,-28.320,-402.832,0.000
1680449785.130,416.992,60.547,-17.090,-988.770,0.000
1680449785.134,-135.742,-56.641,-19.043,853.027,0.000
1680449785.138,-569.336,-95.215,-30.762,-459.961,0.000
1680449785.142,-290.039,-94.727,-29.785,-1000.000,0.000
1680449785.146,441.895,3.418,-21.973,-222.656,0.000
1680449785.150,586.426,62.500,-30.273,-840.332,0.000
1680449785.154,-254.395,-64.453,-35.156,430.664,0.000
1680449785.158,-818.848,-125.488,-31.738,-933.594,0.000
1680449785.162,-312.988,-45.898,-34.180,-1000.000,0.000
1680449785.166,598.633,46.387,-33.691,-14.160,0.000
1680449785.170,626.465,13.184,-33.203,-947.266,0.000
1680449785.173,-144.043,-43.457,-23.926,933.594,0.000
1680449785.177,-246.582,-4.883,-21.484,951.172,0.000
1680449785.181,260.254,-15.625,-34.668,971.680,0.000
1680449785.185,604.004,-24.414,-31.738,905.273,0.000
1680449785.189,322.266,-31.738,-27.344,-894.531,0.000
1680449785.193,-518.555,-58.105,-32.715,167.480,0.000
1680449785.197,-1000.000,-99.121,-35.156,-1000.000,0.000
1680449785.201,-521.484,-92.285,-31.250,-1000.000,0.000
1680449785.205,231.445,3.906,-29.785,-593.750,0.000
1680449785.209,542.969,45.410,-28.809,710.938,0.000
1680449785.213,126.953,-6.836,-28.320,-835.938,0.000
1680449785.216,-469.238,-68.848,-27.344,270.020,0.000
1680449785.220,-593.750,-75.684,-33.203,-1000.000,0.000
1680449785.224,325.684,40.527,-28.809,-259.277,0.000
1680449785.228,796.875,21.973,-25.391,-846.680,0.000
1680449785.232,-36.621,-88.379,-28.809,677.734,0.000
1680449785.236,-846.680,-115.234,-21.484,-644.531,0.000
1680449785.240,-626.465,-53.711,-24.414,-1000.000,0.000
1680449785.244,317.871,11.719,-31.738,-365.723,0.000
1680449785.248,816.406,54.199,-30.762,884.766,0.000
1680449785.252,287.109,13.184,-30.273,-892.578,0.000
1680449785.255,-619.629,-83.496,-29.297,134.277,0.000
1680449785.259,-771.973,-89.355,-23.926,-1000.000,0.000
1680449785.263,216.309,11.719,-26.367,-331.543,0.000
1680449785.267,855.957,58.105,-29.297,957.031,0.000
1680449785.271,317.383,-0.488,-30.762,-921.387,0.000
1680449785.275,-625.000,-83.984,-34.668,106.934,0.000
1680449785.279,-805.176,-104.004,-29.785,-1000.000,0.000
1680449785.283,18.066,-27.832,-23.926,-727.539,0.000
1680449785.287,798.828,70.312,-29.785,604.004,0.000
1680449785.291,500.000,11.719,-37.109,-895.508,0.000
1680449785.295,-247.559,-60.547,-27.832,733.887,0.000
1680449785.298,-624.023,-64.453,-19.043,-752.930,0.000
1680449785.302,-76.172,24.414,-18.555,-634.766,0.000
1680449785.306,863.281,92.773,-24.902,861.328,0.000
1680449785.310,527.344,-7.812,-31.250,-869.141,0.000
1680449785.314,-521.484,-96.680,-27.832,173.340,0.000
1680449785.318,-901.367,-84.961,-25.879,-1000.000,0.000
1680449785.322,-197.754,-29.785,-27.832,-943.848,0.000
1680449785.326,716.797,23.926,-13.672,287.598,0.000
1680449785.330,668.945,10.742,-14.648,-814.941,0.000
1680449785.334,-236.328,-50.781,-32.227,508.301,0.000
1680449785.338,-799.805,-104.492,-33.691,-772.461,0.000
1680449785.341,-372.559,-59.570,-26.367,-1000.000,0.000
1680449785.345,515.137,14.648,-24.902,-229.980,0.000
1680449785.349,734.375,58.105,-26.367,-885.254,0.000
1680449785.353,-91.309,-34.180,-28.320,625.488,0.000
1680449785.357,-849.121,-109.863,-33.203,-835.938,0.000
1680449785.361,-413.086,-20.020,-34.180,-1000.000,0.000
1680449785.365,690.918,108.887,-35.645,308.594,0.000
1680449785.369,773.438,34.668,-27.832,-893.066,0.000
1680449785.373,-67.871,-96.191,-20.508,828.125,0.000
1680449785.377,-777.832,-131.348,-32.715,-383.789,0.000
1680449785.380,-561.523,-68.848,-25.391,-1000.000,0.000
1680449785.384,514.648,29.297,-20.020,-140.625,0.000
1680449785.388,853.027,20.508,-27.832,968.750,0.000
1680449785.392,174.805,-27.832,-27.832,-921.875,0.000
1680449785.396,-480.957,-64.453,-22.949,303.711,0.000
1680449785.400,-597.656,-95.703,-22.949,-1000.000,0.000
1680449785.404,232.910,-37.598,-21.484,-429.199,0.000
1680449785.408,814.941,26.855,-20.508,958.496,0.000
1680449785.412,259.277,-0.488,-24.414,-955.078,0.000
1680449785.416,-673.828,-117.188,-20.508,-80.078,0.000
1680449785.420,-721.680,-92.773,-24.414,-1000.000,0.000
1680449785.423,183.594,-11.719,-35.645,-661.133,0.000
1680449785.427,790.527,15.625,-36.621,637.695,0.000
1680449785.431,444.336,4.883,-36.621,-833.008,0.000
1680449785.435,-510.742,-88.379,-39.062,205.078,0.000
1680449785.439,-804.199,-128.418,-35.156,-1000.000,0.000
1680449785.443,45.898,-16.113,-26.367,-658.203,0.000
1680449785.447,863.770,59.570,-24.414,715.820,0.000
1680449785.451,553.711,-0.488,-27.344,-839.355,0.000
1680449785.455,-553.223,-89.355,-33.691,84.961,0.000
1680449785.459,-813.477,-85.938,-22.461,-1000.000,0.000
1680449785.463,-38.574,-39.551,-8.301,-1000.000,0.000
1680449785.466,700.195,-2.930,-10.254,-69.336,0.000
1680449785.470,646.484,1.465,-17.090,-947.266,0.000
1680449785.474,-77.148,16.113,-25.391,937.500,0.000
1680449785.478,-81.055,17.090,-26.855,949.707,0.000
1680449785.482,482.910,-27.832,-30.273,968.262,0.000
1680449785.486,747.070,11.719,-32.715,912.109,0.000
1680449785.490,360.840,5.859,-31.738,-902.832,0.000
1680449785.494,-545.898,-103.516,-30.762,106.934,0.000
1680449785.498,-968.262,-153.320,-31.250,-1000.000,0.000
1680449785.502,-272.461,-78.125,-33.203,-983.398,0.000
1680449785.505,348.633,4.883,-24.414,-928.223,0.000
1680449785.509,502.441,15.137,-17.578,276.855,0.000
1680449785.513,208.984,-4.883,-27.344,-862.793,0.000
1680449785.517,-496.582,-77.637,-33.691,-111.328,0.000
1680449785.521,-406.250,-71.289,-34.180,-1000.000,0.000
1680449785.525,610.352,32.227,-29.297,-84.961,0.000
1680449785.529,813.965,17.090,-27.832,-954.102,0.000
1680449785.533,69.824,-34.180,-28.809,988.770,0.000
1680449785.537,-666.992,-87.402,-33.203,-84.473,0.000
1680449785.541,-566.406,-96.680,-32.227,-1000.000,0.000
1680449785.545,275.879,-28.809,-29.785,-638.184,0.000
