timestamps,TP9,AF7,AF8,TP10,Right AUX
1680451120.842,-12.207,-29.297,-16.113,-22.949,0.000
1680451120.846,-23.438,-27.344,-25.391,-26.367,0.000
1680451120.850,-31.250,-28.809,-33.691,-34.668,0.000
1680451120.854,-30.273,-26.855,-20.996,-41.504,0.000
1680451120.858,-26.367,-27.344,-22.949,-38.086,0.000
1680451120.862,-20.020,-23.438,-33.691,-29.785,0.000
1680451120.866,-25.391,-25.391,-29.785,-34.668,0.000
1680451120.869,-25.879,-31.250,-23.438,-50.293,0.000
1680451120.873,-29.297,-28.320,-25.879,-49.316,0.000
1680451120.877,-32.227,-26.367,-29.297,-39.062,0.000
1680451120.881,-27.344,-34.668,-22.461,-40.527,0.000
1680451120.885,-26.367,-32.715,-32.227,-45.410,0.000
1680451120.889,-18.555,-23.438,-68.848,-54.199,0.000
1680451120.893,-11.719,-19.531,-47.363,-28.320,0.000
1680451120.897,-10.742,-15.137,3.906,-9.277,0.000
1680451120.901,-23.438,-25.391,-8.301,-23.926,0.000
1680451120.905,-35.645,-29.785,-19.531,-38.574,0.000
1680451120.909,-30.762,-19.531,-18.066,-38.574,0.000
1680451120.912,-30.762,-13.672,-21.973,-29.785,0.000
1680451120.916,-29.785,-19.043,-27.832,-29.785,0.000
1680451120.920,-33.203,-22.461,-29.785,-25.879,0.000
1680451120.924,-39.551,-21.484,-16.602,-19.043,0.000
1680451120.928,-31.250,-16.602,-20.996,-32.227,0.000
1680451120.932,-21.484,-22.949,-33.203,-41.504,0.000
1680451120.936,-20.508,-35.156,-22.461,-34.180,0.000
1680451120.940,-41.992,-25.879,-22.949,-36.621,0.000
1680451120.944,-47.363,-14.648,-30.762,-48.340,0.000
1680451120.948,-37.109,-18.555,-33.203,-55.664,0.000
